ensembl_gene_id	perc
YJL087C	0.04111245465538089
YJL026W	0.19548872180451127
YDR232W	0.16605839416058393
YLR182W	0.5815691158156912
YLR333C	0.3796296296296297
YKR057W	0.01149425287356321
YPR102C	0.367816091954023
YLR264W	1
YPR170W-B	0.5647058823529412
YPR192W	0.3475409836065574
YLR256W	0.5898801597869507
YLL039C	0.06824146981627296
YKR094C	0.28125
YIL148W	0.28125
YKR094C	0.28125
YIL148W	0.28125
YJR045C	0.41590214067278286
YNL015W	0.12
YJR094W-A	0
YPR043W	0
YJR094W-A	0
YPR043W	0
YNL162W	0.3867924528301887
YHR141C	0.3867924528301887
YNL162W	0.3867924528301887
YHR141C	0.3867924528301887
YGR118W	0.2896551724137931
YPR132W	0.2896551724137931
YGR118W	0.2896551724137931
YPR132W	0.2896551724137931
YER074W	0.34814814814814815
YIL069C	0.34814814814814815
YER074W	0.34814814814814815
YIL069C	0.34814814814814815
YJR145C	0.01915708812260536
YHR203C	0.01915708812260536
YJR145C	0.01915708812260536
YHR203C	0.01915708812260536
YPL090C	0.4406779661016949
YBR181C	0.4406779661016949
YPL090C	0.4406779661016949
YBR181C	0.4406779661016949
YBL072C	0.47
YER102W	0.47
YBL072C	0.47
YER102W	0.47
YBL087C	0.0072992700729927
YER117W	0.0072992700729927
YBL087C	0.0072992700729927
YER117W	0.0072992700729927
YPL220W	0.08755760368663594
YGL135W	0.08755760368663594
YPL220W	0.08755760368663594
YGL135W	0.08755760368663594
YFR031C-A	0.6338582677165354
YIL018W	0.6338582677165354
YFR031C-A	0.6338582677165354
YIL018W	0.6338582677165354
YDR025W	0.1858974358974359
YBR048W	0.1858974358974359
YDR025W	0.1858974358974359
YBR048W	0.1858974358974359
YOL120C	0.3978494623655914
YNL301C	0.3978494623655914
YOL120C	0.3978494623655914
YNL301C	0.3978494623655914
YDL083C	0.1888111888111888
YMR143W	0.1888111888111888
YEL054C	0.2787878787878788
YDR418W	0.2787878787878788
YEL054C	0.2787878787878788
YDR418W	0.2787878787878788
YML026C	0.18493150684931503
YDR450W	0.18493150684931503
YML026C	0.18493150684931503
YDR450W	0.18493150684931503
YLR158C	0
YLR155C	0
YLR157C	0
YLR160C	0
YLR158C	0
YLR155C	0
YLR157C	0
YLR160C	0
YLR158C	0
YLR155C	0
YLR157C	0
YLR160C	0
YHR055C	0
YHR053C	0
YHR055C	0
YHR053C	0
YBL027W	0.708994708994709
YBR084C-A	0.708994708994709
YBL027W	0.708994708994709
YBR084C-A	0.708994708994709
YDL191W	0.09166666666666666
YDL136W	0.09166666666666666
YDL191W	0.09166666666666666
YDL136W	0.09166666666666666
YCR040W	0
YCL066W	0
YCR039C	0.04761904761904761
YCL067C	0.04761904761904761
YLR158C	0
YLR155C	0
YLR157C	0
YLR160C	0
YHL034C	0.8707482993197279
YKR059W	0.01518987341772151
YJL138C	0.01518987341772151
YGL256W	0
YMR256C	0.15
YIR008C	0.06845965770171149
YLR163C	0.06277056277056277
YAL005C	0.34890965732087226
YLL024C	0.3865414710485133
YHR007C	0.03773584905660377
YDL130W	0.4716981132075472
YLR180W	0.10732984293193716
YBR031W	0.3729281767955801
YER020W	0.2806236080178174
YCR066W	0.5482546201232033
YER011W	0.5236220472440944
YDL194W	0.4705882352941176
YGL073W	0.8475390156062425
YAL025C	0.5392156862745098
YOR341W	0.27283653846153844
YDR170C	0.28073668491786957
YDL192W	0
YGL062W	0.1400679117147708
YLR382C	0.0145413870246085
YDR044W	0.2926829268292683
YNL241C	0.11485148514851486
YAL041W	0.3079625292740047
YDL229W	0.20717781402936375
YDR481C	0.31625441696113077
YPR052C	1
YBR089C-A	1
YNR026C	0
YCL029C	0.8204545454545454
YCL027W	0.5
YMR235C	0.2285012285012285
YMR043W	0.8951048951048951
YML098W	0.5029940119760479
YHR205W	0.5145631067961165
YHR024C	0.17634854771784234
YNL216W	0.6723095525997581
YLR452C	0.17335243553008595
YDR227W	0.6649484536082474
YJL153C	0
YGL013C	0.2893258426966292
YBR143C	0.06178489702517163
YOR043W	0.4670781893004115
YIL015W	0.20272572402044292
YML075C	0.15370018975332067
YLR450W	0.07272727272727272
YKL126W	0.27205882352941174
YOR346W	0.20304568527918784
YNL071W	0.33402489626556015
YBR196C	0.0703971119133574
YNL250W	0.22332317073170732
YGR083C	0.46697388632872505
YKL209C	0.02015503875968992
YMR231W	0.03595724003887269
YGL115W	0.05900621118012422
YDL040C	0.12295081967213116
YJL092W	0.3577512776831346
YOR276W	0.7763975155279503
YLR234W	0.12957317073170732
YNL238W	0.28378378378378377
YDR122W	0.6343984962406015
YLR096W	0.6146469049694856
YGR202C	0.47641509433962265
YAL040C	0.2775862068965517
YNL102W	0.2786103542234332
YER148W	0.25833333333333336
YFL036W	0.11398963730569948
YIL034C	0
YHR084W	0.8023255813953488
YGL167C	0.14421052631578948
YDR040C	0.14940421631530706
YDR158W	0.04383561643835616
YBR195C	0
YGR152C	0.39338235294117646
YPR183W	0.1797752808988764
YKL109W	0.644404332129964
YOR120W	0.00641025641025641
YGL030W	0.00952380952380952
YOR063W	0.2351421188630491
YKL112W	0.7606019151846786
YBR038W	0.36656282450674976
YNL082W	0.3150057273768614
YPL167C	0.09308510638297872
YLR263W	0.4050785973397823
YLR178C	0.0958904109589041
YKL060C	0.11142061281337048
YJL141C	0.5018587360594795
YGR040W	0.14130434782608697
YDR054C	0.5796610169491525
YHR083W	0.06990881458966565
YFR036W	1
YER162C	0.3275862068965517
YDR217C	0.6417112299465241
YKR026C	0
YKL104C	0.100418410041841
YLR195C	0.14945054945054945
YML057W	0.4188741721854304
YLL015W	0.1597177677998717
YDR155C	0.20987654320987653
YKL103C	0.1867704280155642
YOR254C	0.15082956259426847
YMR228W	0.00293255131964809
YBR112C	0.6697722567287785
YLR354C	0.12835820895522387
YMR186W	0.2
YDR037W	0.20812182741116753
YDR256C	0.13980582524271845
YML035C	0.3074074074074074
YPR181C	0.01822916666666666
YGL166W	0.7155555555555555
YIR022W	0.01796407185628742
YDR194C	0.25903614457831325
YDL102W	0.10665451230628988
YDR283C	0.2079566003616637
YDR454C	0.0427807486631016
YPL117C	0.24305555555555555
YDR120C	0.2807017543859649
YLR060W	0
YFL022C	0
YDL014W	0.4740061162079511
YKL024C	0.05392156862745098
YGR282C	0
YOR027W	0.6196943972835314
YBR082C	0.17567567567567569
YDR059C	0.14189189189189189
YIL035C	0.00268817204301075
YOR330C	0.12759170653907495
YBR213W	0.00364963503649635
YBR088C	0
YCR088W	0.7280405405405406
YKR086W	0.21942110177404295
YBR072W	0.6728971962616822
YBR127C	0.1760154738878143
YIL021W	0.31446540880503143
YER178W	0.37857142857142856
YGR193C	0.04146341463414634
YLR134W	0.03907637655417407
YJL034W	0.23313782991202345
YLR249W	0.12547892720306514
YHR166C	0.11980830670926518
YCL050C	0.21806853582554517
YHR042W	0.04630969609261939
YOR176W	0.01526717557251908
YCR084C	0.4992987377279102
YLR105C	0.3793103448275862
YBR110W	0.03118040089086859
YDR137W	0.20211161387631976
YGR240C	0.01621073961499493
YMR205C	0.12930135557872785
YBL016W	0.05665722379603399
YER056C	0.10131332082551596
YNL272C	0.6100131752305665
YHL033C	0.30859375
YJR060W	0.8831908831908832
YPR141C	0.24005486968449932
YPL031C	0.19672131147540983
YLR233C	0.16452074391988555
YDL185W	0.10550887021475255
YNL322C	0.5878594249201278
YGR233C	0.07979626485568761
YKL085W	0.0688622754491018
YNL079C	1
YNL138W	0.4201520912547528
YDR138W	0.21675531914893617
YGR019W	0.06581740976645435
YDR513W	0.04895104895104895
YCL040W	0.004
YPR189W	0.06424581005586592
YNL151C	0.4940239043824701
YGR167W	0.7167381974248928
YNL130C	0.04580152671755725
YCL043C	0.04597701149425287
YBR085W	0.00651465798045602
YBL030C	0.05345911949685535
YAL010C	0
YAL009W	0.27413127413127414
YBR083W	0.4650205761316872
YBR289W	0.6464088397790055
YER040W	0.7479452054794521
YHR128W	0.01851851851851851
YBR080C	0.05672823218997362
YOR212W	0.08983451536643026
YJR086W	0.32727272727272727
YHL025W	0.70783132530120485
YGL155W	0.02393617021276595
YMR173W	0.5837209302325581
YMR104C	0.23042836041358936
YLR229C	0
YPL231W	0.3137254901960784
YKR039W	0.12790697674418605
YDL137W	0
YJR047C	0.35668789808917195
YDR148C	0.3714902807775378
YLR071C	0.14510166358595197
YDR502C	0.11458333333333331
YLR304C	0.13881748071979436
YOR061W	0.04129793510324484
YOR326W	0.17789072426937738
YPL133C	0.5022421524663677
YPL036W	0.2470960929250264
YJL085W	0.02086677367576244
YOL051W	0.8297872340425532
YGL077C	0.16873889875666073
YGR184C	0.1158974358974359
YML007W	0.7630769230769231
YLR259C	0.2097902097902098
YFR049W	0
YIL072W	0.1322314049586777
YOL001W	0.27303754266211605
YPR178W	0.18924731182795695
YNL135C	0.15789473684210523
YNR011C	0.2123287671232877
YMR243C	0.47285067873303166
YPR176C	0
YOR140W	0.814621409921671
YPR088C	0.3826247689463956
YJL140W	0.6742081447963801
YBR154C	0.04651162790697674
YPR187W	0.5612903225806452
YOR224C	0.0958904109589041
YGL078C	0.19120458891013384
YJL033W	0.4025974025974026
YOR046C	0.15767634854771784
YKL045W	0.01893939393939394
YJR007W	0.125
YLR133W	0.2611683848797251
YBR135W	0.32666666666666666
YDL047W	0.03215434083601286
YPL218W	0
YOR098C	0.966542750929368
YLR396C	0
YJR004C	0.16
YIL125W	0.14792899408284024
YGL055W	0.24705882352941175
YOL052C	0.06060606060606061
YJR094C	0.4388888888888889
YLR131C	0.8727272727272727
YOR362C	0.1736111111111111
YGL011C	0
YJL157C	0.20240963855421687
YER168C	0
YBR237W	0.33451118963486454
YJR049C	0.3905660377358491
YJR050W	0.4127659574468085
YJR051W	0.04191616766467065
YER070W	0.11711711711711711
YBR049C	0.7209876543209877
YPL215W	0.12238805970149254
YKR001C	0.31392045454545453
YPL172C	0.22510822510822512
YJR021C	0.6815286624203821
YIL066C	0.12543153049482164
YKR101W	0
YDR177W	0.2372093023255814
YLL041C	0
YPL094C	0.3467153284671533
YIR031C	0.12815884476534295
YGL097W	0.2095435684647303
YNL262W	0.0846084608460846
YDL066W	0.02570093457943925
YHL020C	0.7871287128712872
YNL307C	0.09333333333333334
YDL090C	0.03944315545243619
YOR290C	0.4903112155020552
YDR530C	0.05538461538461538
YOL126C	0.02387267904509283
YER142C	0
YGL206C	0.0308529945553539
YPR010C	0.12468827930174564
YOR210W	0
YHR123W	0.02046035805626598
YER012W	0
YMR307W	0.19320214669051877
YGL173C	0.2087696335078534
YOL116W	0.5471204188481675
YGL071W	0.755072463768116
YOR332W	0.27467811158798283
YGR092W	0.19230769230769232
YNL183C	0.7265822784810126
YDR189W	0.16516516516516516
YLR268W	0.27102803738317754
YPL153C	0.2935444579780755
YLR043C	0
YBR097W	0.10453920220082533
YGL233W	0.0934065934065934
YOR207C	0.1218450826805918
YGR183C	0.2727272727272727
YAR007C	0.15780998389694045
YKL210W	0.1123046875
YPL008W	0.13704994192799072
YOL016C	0.2796420581655481
YLR240W	0.10628571428571428
YOL004W	0.5006510416666666
YJR017C	0.8470588235294118
YOL058W	0.13095238095238096
YGR209C	0
YIL004C	1
YGL156W	0.07202216066481995
YKL114C	0.25340599455040874
YFL014W	1
YHL022C	0.04271356783919598
YLL021W	0.7421555252387448
YNL229C	0.288135593220339
YPR074C	0.16323529411764706
YCR042C	0.18265813788201848
YLR433C	0.3399638336347197
YHR135C	0.5631970260223048
YNL154C	0.5879120879120879
YPR161C	0.4824961948249619
YEL034W	0.11464968152866242
YFR015C	0.1638418079096045
YDR243C	0.22108843537414968
YNL240C	0.17718940936863545
YLR027C	0
YLR362W	0.2524407252440725
YMR011W	0.20517560073937152
YDL134C	0.1978319783197832
YDL188C	0.20954907161803712
YGR116W	0.28256374913852517
YGR135W	0.09302325581395347
YML092C	0.004
YML115C	0.20934579439252335
YDR495C	0.12858555885262116
YMR203W	0.05167958656330749
YBL041W	0.05809128630705394
YLR300W	0
YLL043W	0.5426008968609866
YHR026W	0.15492957746478872
YKL197C	0.05465004793863854
YDR293C	0.4344
YEL032W	0.4243048403707518
YMR079W	0.16776315789473684
YKL149C	0.16296296296296298
YER013W	0.23231441048034937
YPR175W	0.21190130624092887
YBL105C	0.4439617723718506
YNL112W	0.35714285714285715
YPL119C	0.42787682333873583
YDR423C	0.5134474327628362
YJR090C	0.210251954821894
YNL289W	0.11469534050179211
YGR108W	0.3036093418259023
YPR119W	0.42973523421588594
YDL155W	0.3161592505854801
YDL122W	0.3930778739184178
YPR065W	0.9538043478260868
YOR157C	0
YDL230W	0.06567164179104477
YMR296C	0.1039426523297491
YBL093C	0.85
YML008C	0.26631853785900783
YKR048C	0.5419664268585132
YNL007C	0.9914772727272728
YKL190W	0.32
YML123C	0.18568994889267465
YMR061W	0.13146233382570163
YGL044C	0.3310810810810811
YCR038C	0.01090342679127725
YDR004W	0.01956521739130435
YER111C	0.6550777676120768
YMR214W	0.5782493368700266
YCR008W	0.5356550580431177
YCR092C	0.14538310412573674
YGL012W	0.09090909090909093
YCR091W	0.4
YCR002C	0.015527950310559
YCR009C	0.06792452830188679
YCL032W	0.4508670520231214
YCR098C	0.13320463320463322
YCR003W	0.33879781420765026
YCR004C	0.3522267206477733
YCR026C	0.2628032345013477
YCR033W	0.8083197389885808
YCR034W	0.14697406340057637
YCR035C	0.01015228426395939
YCR065W	0.7358156028368794
YCL031C	0.06060606060606061
YCL034W	0.3757062146892655
YCL035C	0.01818181818181818
YCL017C	0.15694164989939638
YCL057W	0.00561797752808988
YCL025C	0.24960505529225907
YCR105W	0
YCR027C	0.01435406698564593
YCR072C	0.11262135922330097
YLR078C	0.7745901639344263
YDL058W	0.5636871508379888
YCL024W	0.5265188042430087
YCR073C	0.07287753568745305
YDL150W	0.8838862559241706
YGL123W	0.23622047244094488
YER094C	0.01951219512195122
YER179W	0.0688622754491018
YER095W	0.255
YNL064C	0.28361858190709044
YKL015W	0.2870275791624106
YEL027W	0.05625
YCL010C	0.44015444015444016
YCL011C	0.5807962529274004
YCL044C	0.34772182254196643
YCL045C	0.01973684210526315
YCL047C	0
YCL052C	0.11298076923076925
YCL054W	0.5980975029726516
YCL055W	0.3044776119402985
YCL059C	0.35443037974683544
YCL061C	0.91514598540146
YCL063W	0.8794326241134752
YCL008C	0.2727272727272727
YCL009C	0.2977346278317152
YCR010C	0.176678445229682
YCR014C	0.13573883161512026
YCR017C	0.08289611752360965
YCR030C	0.5057471264367817
YCR047C	0.44363636363636366
YCR052W	0.5921325051759835
YCR057C	0.19068255687974
YCR059C	0.1821705426356589
YCR068W	0.3403846153846154
YCR077C	0.5
YCR079W	0.0588235294117647
YCR081W	0.0644709180098108
YCR086W	0.04210526315789473
YCR089W	0.33499067743940336
YCR093W	0.11907020872865276
YCR094W	0.25831202046035806
YDL127W	0.21753246753246752
YDL126C	0.34251497005988024
YML078W	0
YFL002C	0.20132013201320131
YHR120W	0.03753910323253389
YOL090W	0.05186721991701245
YDL200C	0
YGR087C	0
YGL116W	0.4016393442622951
YPL131W	0.32996632996632996
YER170W	0.11555555555555556
YDL170W	0.01325757575757575
YMR055C	0
YOR026W	0
YML016C	0.5809248554913294
YNL312W	0.2490842490842491
YJL173C	0.1721311475409836
YJR123W	0.24
YIL133C	0
YNL069C	0.21212121212121213
YOR096W	0.10526315789473684
YKL113C	0.23036649214659685
YJR005W	0.13142857142857142
YFR014C	0.336322869955157
YLR258W	0.1574468085106383
YGR159C	0.9903381642512076
YNR013C	0.28635346756152125
YNR012W	0.08582834331337326
YJL172W	0.1423611111111111
YAR015W	0.18627450980392157
YAR019C	0.15092402464065707
YAR014C	0.8899858956276445
YBR067C	0.47619047619047616
YOL096C	0
YML010W	0.6368767638758231
YGL119W	0.15568862275449102
YGL035C	1
YIL160C	0.15347721822541965
YLR148W	0
YDR483W	0.21266968325791857
YOR099W	0
YAL058W	0.3944223107569721
YGR029W	0.43915343915343913
YEL061C	0.281
YGL070C	0.11475409836065574
YNL113W	0.4929577464788733
YAL032C	0.8100263852242744
YAL033W	0.06936416184971098
YHR089C	0.6048780487804878
YER065C	0.16337522441651706
YOR136W	0.01626016260162601
YEL012W	0.44954128440366975
YKL216W	0.01273885350318471
YKL215C	0.1423017107309487
YBL039C	0.00863557858376511
YKL096W	0.5439330543933054
YKL095W	0.7194244604316546
YKL094W	0.00958466453674121
YKL007W	0
YKL008C	0.3181818181818182
YMR201C	0.784366576819407
YMR150C	0.00526315789473684
YKL117W	0.5
YKL116C	0.3088803088803089
YGR028W	0.00828729281767955
YBL063W	0.1791179117911791
YPL155C	0.5212464589235127
YGL148W	0.5664893617021277
YDR498C	0.26109660574412535
YDR329C	0.03174603174603174
YDR036C	0
YNL037C	0.01388888888888888
YLR286C	0.3665480427046263
YPR086W	0.25217391304347825
YGR246C	0.5251677852348994
YPL204W	0.34615384615384615
YER177W	0.3782771535580524
YGR133W	0
YBR200W	0.35934664246823955
YLL045C	0.28515625
YOR208W	0.27066666666666667
YBR023C	0.3313304721030043
YKR002W	0.18661971830985916
YBL023C	0.3882488479262673
YLR274W	0.04516129032258064
YDR353W	0.13479623824451412
YBR275C	0.4144050104384134
YPL048W	0.21927710843373496
YKL019W	0.00949367088607595
YHR190W	0.07207207207207207
YER003C	0.28438228438228436
YPR120C	0.35172413793103446
YDR497C	0.1284246575342466
YDR164C	0.13259668508287292
YMR137C	0.14977307110438728
YOR317W	0.06428571428571428
YPR103W	0.02787456445993031
YFR050C	0.12781954887218044
YPR019W	0.2754555198285102
YMR080C	0.15242018537590113
YGL143C	0.4116222760290557
YGR218W	9.2250922509225e-4
YKL016C	0.27586206896551724
YNL117W	0.03249097472924187
YAL030W	1
YDR285W	0.9497142857142856
YFL001W	0.1244343891402715
YJR139C	0.06685236768802229
YBR114W	0.22658227848101264
YAL012W	0.2182741116751269
YAL017W	0.471976401179941
YAL011W	0.6192
YAL014C	0.5529411764705883
YAL015C	0.21303258145363407
YAL019W	0.4995579133510168
YAL023C	0.25296442687747034
YAL016W	0.06771653543307087
YAL021C	0.3954599761051374
YAL013W	0.48148148148148145
YAL020C	0.1981981981981982
YKL080W	0
YLL026W	0.2566079295154185
YDR074W	0.09933035714285714
YGL038C	0.2125
YNL287W	0.07807486631016043
YPR060C	0
YOL064C	0.02521008403361344
YNL236W	0.04928131416837782
YOR211C	0.1782065834279228
YPR035W	0.26216216216216215
YBL015W	0.08935361216730038
YGR144W	0.03987730061349693
YBL017C	0.09626345788473716
YNR044W	0.4868965517241379
YDR385W	0.15320665083135393
YOR133W	0.15320665083135393
YDR052C	0.5454545454545454
YBR218C	0.17203389830508475
YPR111W	0.19680851063829788
YLR120C	0.15992970123022848
YKL120W	0.04629629629629629
YPL082C	0.19335832886984464
YGR014W	0.8108728943338438
YLR203C	0.22477064220183487
YOR373W	0.5252643948296122
YMR308C	0.05142332415059687
YGR044C	0.32
YML120C	0.04678362573099415
YKL122C	0.7245508982035929
YKL124W	0.5094991364421416
YLR204W	0.8288288288288288
YDR075W	0
YDR047W	0.0580110497237569
YPR190C	0.22477064220183487
YLL019C	0.2808683853459973
YMR202W	0.01801801801801801
YLR056W	0.15342465753424658
YIL150C	0.6094570928196147
YDR001C	0.18908122503328895
YBL074C	0.24788732394366195
YHR079C	0.27443946188340806
YPL175W	0.13053097345132744
YKL079W	0.27134146341463417
YLR447C	0
YBR123C	0.26810477657935283
YKL212W	0.04975922953451043
YNR043W	0.1111111111111111
YGR253C	0.06538461538461539
YDR356W	0.6324152542372882
YDL029W	0.0741687979539642
YPL268W	0.18642117376294592
YLL048C	0.1920529801324503
YDL078C	0
YLR403W	0.904831625183016
YJL115W	0.5483870967741935
YKL157W	0
YLR314C	0.4423076923076923
YJR076C	0.2963855421686747
YKL191W	0.2546816479400749
YNL280C	0.0228310502283105
YHR094C	0.15964912280701754
YDR345C	0.14638447971781304
YHR092C	0.21875
YHR107C	0.4226044226044226
YAL003W	0.28640776699029125
YDR519W	0
YDR518W	0.05222437137330754
YGR175C	0
YJL159W	0.7966101694915254
YBL008W	0.3607142857142857
YOR038C	0.13942857142857143
YER025W	0.17077798861480076
YLR113W	0.10114942528735632
YPR159W	0.49166666666666664
YOR231W	0.3858267716535433
YPL140C	0.2193675889328063
YAL029C	0.06730115567641061
YDR176W	0.8076923076923077
YDL208W	0.4679487179487179
YMR309C	0.2832512315270936
YLR335W	0.8680555555555556
YML031W	0.1633587786259542
YDR211W	0.22893258426966293
YLR291C	0.17060367454068243
YGR140W	0.2228033472803347
YGL122C	0.5714285714285714
YIR006C	0.768918918918919
YLL036C	0.01192842942345924
YJL203W	0.5
YPL269W	0.39596273291925466
YGR285C	0.5334872979214781
YBR208C	0.02288828337874659
YJR063W	0
YGL207W	0.3903381642512077
YNL330C	0.14780600461893764
YMR001C	0.17163120567375886
YOR270C	0.08928571428571429
YIL075C	0.18306878306878308
YGR229C	0.805940594059406
YMR165C	0.6310904872389791
YDR011W	0.15922718187874751
YER022W	0.3682678311499272
YBR253W	0.00826446280991735
YDR069C	0.2451403887688985
YNL202W	0.02397260273972602
YDR422C	0.7361963190184049
YGL169W	0.01408450704225352
YPL029W	0.03663500678426051
YJL106W	0.2527131782945736
YGR155W	0.11439842209072978
YDR410C	0.1087866108786611
YGR104C	0.247557003257329
YNL016W	0.6401766004415012
YPL106C	0.2741702741702742
YJL176C	0.6327272727272727
YIL126W	0.3804267844002943
YER133W	0.05448717948717949
YDR129C	0.17601246105919002
YKL203C	0.03961196443007275
