uniprot	perc
P15790	0.002688172043010753
P15801	0.12759170653907495
P15807	0.0036496350364963502
P15873	0.0
P15891	0.7280405405405406
P15938	0.21942110177404295
P15992	0.6728971962616822
P16140	0.1760154738878143
P16370	0.31446540880503143
P16387	0.37857142857142856
P16451	0.041463414634146344
P16467	0.03907637655417407
P16474	0.23313782991202345
P16521	0.12547892720306514
P16522	0.11980830670926518
P16550	0.21806853582554517
P16603	0.04630969609261939
P16622	0.015267175572519083
P16649	0.4992987377279102
P16658	0.3793103448275862
P16661	0.031180400890868598
P16664	0.20211161387631976
P16861	0.016210739614994935
P16862	0.12930135557872785
P16892	0.056657223796033995
P17064	0.10131332082551595
P17065	0.6100131752305665
P17076	0.30859375
P17106	0.8831908831908832
P17119	0.24005486968449932
P17157	0.19672131147540983
P17214	0.16452074391988555
P17255	0.10550887021475257
P17260	0.5878594249201278
P17442	0.07979626485568761
P17505	0.0688622754491018
P17536	1.0
P17555	0.42015209125475284
P17629	0.21675531914893617
P17649	0.06581740976645435
P17695	0.04895104895104895
P17709	0.004
P17883	0.06424581005586592
P17890	0.4940239043824701
P17891	0.7167381974248928
P17898	0.04580152671755725
P17967	0.04597701149425287
P18238	0.006514657980456026
P18239	0.05345911949685535
P18409	0.0
P18410	0.27413127413127414
P18412	0.46502057613168724
P18480	0.6464088397790055
P18494	0.7479452054794521
P18562	0.018518518518518517
P18759	0.05672823218997362
P18851	0.08983451536643026
P18852	0.32727272727272727
P18888	0.7078313253012049
P18898	0.023936170212765957
P18899	0.5837209302325581
P18961	0.23042836041358936
P19073	0.0
P19097	0.3137254901960784
P19145	0.12790697674418605
P19146	0.0
P19211	0.35668789808917195
P19262	0.3714902807775378
P19263	0.14510166358595195
P19358	0.11458333333333333
P19414	0.13881748071979436
P19454	0.04129793510324484
P19524	0.17789072426937738
P19541	0.5022421524663677
P19657	0.2470960929250264
P19658	0.02086677367576244
P19659	0.8297872340425532
P19807	0.16873889875666073
P19812	0.1158974358974359
P19880	0.7630769230769231
P19882	0.2097902097902098
P19955	0.0
P20050	0.1322314049586777
P20052	0.27303754266211605
P20053	0.18924731182795698
P20081	0.15789473684210525
P20095	0.21232876712328766
P20107	0.47285067873303166
P20133	0.0
P20134	0.814621409921671
P20424	0.3826247689463956
P20433	0.6742081447963801
P20434	0.046511627906976744
P20435	0.5612903225806452
P20436	0.0958904109589041
P20447	0.19120458891013384
P20448	0.4025974025974026
P20449	0.15767634854771784
P20457	0.01893939393939394
P20459	0.125
P20485	0.2611683848797251
P20486	0.32666666666666666
P20604	0.03215434083601286
P20606	0.0
P20676	0.966542750929368
P20795	0.0
P20840	0.16
P20967	0.14792899408284024
P21147	0.24705882352941178
P21182	0.06060606060606061
P21190	0.4388888888888889
P21192	0.8727272727272727
P21242	0.1736111111111111
P21243	0.0
P21268	0.20240963855421687
P21269	0.0
P21372	0.33451118963486454
P21373	0.3905660377358491
P21374	0.4127659574468085
P21375	0.041916167664670656
P21524	0.11711711711711711
P21538	0.7209876543209877
P21560	0.12238805970149254
P21576	0.31392045454545453
P21592	0.22510822510822512
P21651	0.6815286624203821
P21672	0.12543153049482164
P21691	0.0
P21734	0.2372093023255814
P21801	0.0
P21825	0.3467153284671533
P21826	0.12815884476534295
P21827	0.2095435684647303
P21951	0.0846084608460846
P21954	0.02570093457943925
P21957	0.7871287128712872
P21965	0.09333333333333334
P22007	0.03944315545243619
P22082	0.4903112155020552
P22108	0.055384615384615386
P22133	0.023872679045092837
P22134	0.0
P22137	0.030852994555353903
P22138	0.12468827930174564
P22139	0.0
P22140	0.020460358056265986
P22141	0.0
P22146	0.19320214669051877
P22147	0.2087696335078534
P22148	0.5471204188481675
P22149	0.755072463768116
P22203	0.27467811158798283
P22204	0.19230769230769232
P22211	0.7265822784810126
P22213	0.16516516516516516
P22214	0.27102803738317754
P22216	0.2935444579780755
P22217	0.0
P22219	0.10453920220082531
P22224	0.09340659340659341
P22276	0.12184508268059181
P22289	0.2727272727272727
P22336	0.15780998389694043
P22515	0.1123046875
P22516	0.13704994192799072
P22517	0.2796420581655481
P22543	0.10628571428571429
P22579	0.5006510416666666
P22696	0.8470588235294118
P22768	0.13095238095238096
P22803	0.0
P22804	1.0
P22855	0.07202216066481995
P22936	0.25340599455040874
P22943	1.0
P23179	0.04271356783919598
P23201	0.7421555252387448
P23202	0.288135593220339
P23254	0.16323529411764706
P23255	0.18265813788201848
P23287	0.3399638336347197
P23291	0.5631970260223048
P23292	0.5879120879120879
P23293	0.4824961948249619
P23301	0.11464968152866242
P23337	0.1638418079096045
P23394	0.22108843537414966
P23503	0.17718940936863545
P23542	0.0
P23561	0.2524407252440725
P23585	0.20517560073937152
P23594	0.1978319783197832
P23595	0.20954907161803712
P23615	0.28256374913852517
P23638	0.09302325581395349
P23639	0.004
P23642	0.20934579439252338
P23643	0.12858555885262116
P23644	0.05167958656330749
P23724	0.058091286307053944
P23776	0.0
P23900	0.5426008968609866
P23968	0.15492957746478872
P24004	0.05465004793863854
P24276	0.4344
P24279	0.4243048403707518
P24280	0.16776315789473684
P24309	0.16296296296296298
P24384	0.23231441048034934
P24482	0.21190130624092887
P24583	0.4439617723718506
P24783	0.35714285714285715
P24784	0.42787682333873583
P24813	0.5134474327628362
P24814	0.21025195482189402
P24867	0.11469534050179211
P24868	0.3036093418259023
P24869	0.42973523421588594
P24870	0.3161592505854801
P25037	0.3930778739184178
P25042	0.9538043478260869
P25043	0.0
P25044	0.06567164179104477
P25045	0.1039426523297491
P25046	0.85
P25087	0.26631853785900783
P25293	0.5419664268585132
P25294	0.9914772727272727
P25296	0.32
P25297	0.18568994889267462
P25298	0.13146233382570163
P25299	0.3310810810810811
P25300	0.010903426791277258
P25301	0.01956521739130435
P25302	0.6550777676120768
P25303	0.5782493368700266
P25333	0.5356550580431177
P25336	0.14538310412573674
P25340	0.09090909090909091
P25341	0.4
P25342	0.015527950310559006
P25343	0.06792452830188679
P25344	0.4508670520231214
P25346	0.13320463320463322
P25348	0.33879781420765026
P25349	0.3522267206477733
P25353	0.2628032345013477
P25357	0.8083197389885808
P25358	0.14697406340057637
P25359	0.01015228426395939
P25364	0.7358156028368794
P25368	0.06060606060606061
P25369	0.3757062146892655
P25373	0.01818181818181818
P25374	0.15694164989939638
P25375	0.0056179775280898875
P25376	0.24960505529225907
P25377	0.0
P25378	0.014354066985645933
P25382	0.11262135922330097
P25384	0.38813559322033897
P25385	0.7745901639344263
P25386	0.5636871508379888
P25389	0.5265188042430087
P25390	0.07287753568745305
P25441	0.8838862559241706
P25443	0.23622047244094488
P25451	0.01951219512195122
P25453	0.0688622754491018
P25454	0.255
P25491	0.28361858190709044
P25502	0.2870275791624106
P25515	0.05625
P25554	0.44015444015444016
P25555	0.5807962529274004
P25573	0.34772182254196643
P25574	0.019736842105263157
P25576	0.0
P25580	0.11298076923076923
P25582	0.5980975029726516
P25583	0.3044776119402985
P25586	0.35443037974683544
P25588	0.9151459854014599
P25591	0.8794326241134752
P25604	0.2727272727272727
P25605	0.2977346278317152
P25613	0.17667844522968199
P25615	0.13573883161512026
P25618	0.08289611752360965
P25623	0.5057471264367817
P25627	0.44363636363636366
P25632	0.5921325051759835
P25635	0.19068255687973998
P25637	0.1821705426356589
P25641	0.3403846153846154
P25644	0.5
P25646	0.058823529411764705
P25648	0.0644709180098108
P25651	0.042105263157894736
P25653	0.33499067743940336
P25655	0.11907020872865275
P25656	0.25831202046035806
P25693	0.21753246753246752
P25694	0.34251497005988024
P25719	0.0
P25808	0.20132013201320131
P25846	0.03753910323253389
P25847	0.05186721991701245
P26188	0.0
P26263	0.0
P26309	0.4016393442622951
P26321	0.32996632996632996
P26364	0.11555555555555555
P26370	0.013257575757575758
P26448	0.0
P26449	0.0
P26570	0.5809248554913294
P26754	0.2490842490842491
P26755	0.1721311475409836
P26783	0.24
P26784	0.0
P26785	0.21212121212121213
P26786	0.10526315789473684
P26793	0.23036649214659685
P27351	0.13142857142857142
P27466	0.336322869955157
P27472	0.1574468085106383
P27476	0.9903381642512077
P27514	0.28635346756152125
P27515	0.08582834331337326
P27614	0.1423611111111111
P27616	0.18627450980392157
P27636	0.15092402464065707
P27637	0.8899858956276445
P27654	0.47619047619047616
P27680	0.0
P27692	0.6368767638758231
P27697	0.15568862275449102
P27705	1.0
P27796	0.15347721822541965
P27801	0.0
P27809	0.21266968325791855
P27810	0.0
P27825	0.3944223107569721
P27882	0.43915343915343913
P27895	0.281
P27999	0.11475409836065574
P28000	0.49295774647887325
P28004	0.8100263852242744
P28005	0.06936416184971098
P28007	0.6048780487804878
P28240	0.16337522441651706
P28241	0.016260162601626018
P28263	0.44954128440366975
P28272	0.012738853503184714
P28273	0.1423017107309487
P28274	0.008635578583765112
P28319	0.5439330543933054
P28320	0.7194244604316546
P28321	0.009584664536741214
P28495	0.0
P28496	0.3181818181818182
P28519	0.784366576819407
P28627	0.005263157894736842
P28707	0.5
P28708	0.3088803088803089
P28737	0.008287292817679558
P28742	0.1791179117911791
P28743	0.5212464589235127
P28777	0.5664893617021277
P28791	0.26109660574412535
P28795	0.031746031746031744
P28817	0.0
P28834	0.013888888888888888
P29029	0.3665480427046263
P29055	0.25217391304347825
P29056	0.5251677852348994
P29295	0.34615384615384615
P29311	0.3782771535580524
P29340	0.0
P29366	0.35934664246823955
P29453	0.28515625
P29461	0.27066666666666667
P29465	0.3313304721030043
P29468	0.18661971830985916
P29469	0.3882488479262673
P29496	0.04516129032258064
P29509	0.13479623824451412
P29539	0.4144050104384134
P29547	0.21927710843373494
P29703	0.00949367088607595
P29704	0.07207207207207207
P29952	0.28438228438228436
P30283	0.35172413793103446
P30605	0.1284246575342466
P30619	0.13259668508287292
P30620	0.14977307110438728
P30624	0.06428571428571428
P30656	0.027874564459930314
P30657	0.12781954887218044
P30665	0.2754555198285102
P30771	0.15242018537590113
P30775	0.4116222760290557
P30822	0.0009225092250922509
P30902	0.27586206896551724
P30952	0.032490974729241874
P31109	1.0
P31111	0.9497142857142857
P31115	0.1244343891402715
P31116	0.06685236768802229
P31244	0.22658227848101264
P31373	0.2182741116751269
P31374	0.471976401179941
P31376	0.6192
P31377	0.5529411764705883
P31378	0.21303258145363407
P31380	0.4995579133510168
P31382	0.25296442687747034
P31383	0.06771653543307087
P31384	0.3954599761051374
P31385	0.48148148148148145
P31386	0.1981981981981982
P31412	0.0
P31539	0.2566079295154185
P31688	0.09933035714285714
P31755	0.2125
P32074	0.07807486631016043
P32178	0.0
P32179	0.025210084033613446
P32259	0.049281314168377825
P32266	0.1782065834279228
P32288	0.26216216216216215
P32316	0.08935361216730038
P32318	0.03987730061349693
P32319	0.09626345788473717
P32323	0.4868965517241379
P32324	0.15320665083135393
P32325	0.5454545454545454
P32327	0.17203389830508475
P32328	0.19680851063829788
P32329	0.15992970123022848
P32332	0.046296296296296294
P32333	0.19335832886984466
P32334	0.8108728943338438
P32335	0.22477064220183487
P32336	0.5252643948296122
P32337	0.051423324150596875
P32338	0.32
P32340	0.04678362573099415
P32342	0.7245508982035929
P32343	0.5094991364421416
P32344	0.8288288288288288
P32345	0.0
P32347	0.058011049723756904
P32349	0.22477064220183487
P32350	0.2808683853459973
P32352	0.018018018018018018
P32353	0.15342465753424658
P32354	0.6094570928196147
P32356	0.18908122503328895
P32357	0.24788732394366197
P32361	0.27443946188340806
P32363	0.13053097345132744
P32364	0.27134146341463417
P32366	0.0
P32367	0.26810477657935283
P32368	0.04975922953451043
P32377	0.1111111111111111
P32379	0.06538461538461539
P32380	0.6324152542372882
P32381	0.0741687979539642
P32383	0.18642117376294592
P32386	0.19205298013245034
P32389	0.7946428571428571
P32419	0.0
P32432	0.9048316251830161
P32447	0.5483870967741935
P32454	0.0
P32457	0.4423076923076923
P32458	0.2963855421686747
P32461	0.2546816479400749
P32462	0.0228310502283105
P32465	0.15964912280701754
P32466	0.14638447971781304
P32467	0.21875
P32468	0.4226044226044226
P32471	0.28640776699029125
P32472	0.0
P32474	0.05222437137330754
P32476	0.0
P32478	0.7966101694915254
P32479	0.3607142857142857
P32480	0.13942857142857143
P32481	0.17077798861480076
P32485	0.10114942528735632
P32486	0.49166666666666664
P32490	0.3858267716535433
P32491	0.21936758893280633
P32492	0.06730115567641061
P32494	0.8076923076923077
P32495	0.46794871794871795
P32497	0.2832512315270936
P32499	0.8680555555555556
P32500	0.1633587786259542
P32501	0.22893258426966293
P32502	0.17060367454068243
P32504	0.22280334728033474
P32505	0.5714285714285714
P32521	0.768918918918919
P32523	0.011928429423459244
P32524	0.5
P32526	0.39596273291925466
P32527	0.5334872979214781
P32528	0.022888283378746595
P32529	0.0
P32558	0.3903381642512077
P32561	0.14780600461893764
P32562	0.17163120567375886
P32563	0.08928571428571429
P32565	0.18306878306878308
P32566	0.805940594059406
P32567	0.6310904872389791
P32568	0.15922718187874751
P32569	0.3682678311499272
P32570	0.008264462809917356
P32571	0.2451403887688985
P32573	0.023972602739726026
P32578	0.7361963190184049
P32579	0.014084507042253521
P32580	0.036635006784260515
P32581	0.2527131782945736
P32582	0.11439842209072978
P32584	0.1087866108786611
P32585	0.247557003257329
P32588	0.6401766004415012
P32589	0.2741702741702742
P32591	0.6327272727272727
P32597	0.3804267844002943
P32598	0.05448717948717949
P32599	0.17601246105919002
P32600	0.039611964430072755
P32602	0.0410958904109589
P32603	0.0
P32604	0.0420353982300885
P32605	0.18120805369127516
P32607	1.0
P32608	0.04081632653061224
P32609	0.1145631067961165
P32610	0.46484375
P32614	0.010638297872340425
P32621	0.15444015444015444
P32622	0.2101010101010101
P32623	0.29978586723768735
P32626	0.004405286343612335
P32628	0.7412060301507538
P32629	0.282
P32639	0.12991215903837264
P32641	0.28072837632776937
P32642	0.2786885245901639
P32643	0.006688963210702341
P32644	0.2854594112399643
P32657	0.4209809264305177
P32660	0.2928071292170592
P32767	0.0
P32768	0.7729342875731945
P32769	0.16202945990180032
P32771	0.0
P32773	0.486013986013986
P32774	0.0
P32776	0.40809968847352024
P32783	0.30963302752293576
P32784	0.28326745718050067
P32789	0.4393491124260355
P32790	0.7403536977491961
P32791	0.01749271137026239
P32793	0.5384615384615384
P32794	0.09871794871794871
P32795	0.3078982597054886
P32796	0.016417910447761194
P32797	0.19696969696969696
P32798	0.4191343963553531
P32799	0.015503875968992248
P32800	0.01845018450184502
P32801	0.3859375
P32802	0.09745127436281859
P32803	0.12315270935960591
P32807	0.036544850498338874
P32828	0.6478190630048465
P32829	0.523121387283237
P32830	0.0
P32832	0.4367816091954023
P32833	0.4403225806451613
P32835	0.2191780821917808
P32838	0.20380434782608695
P32839	0.09868421052631579
P32842	0.06707317073170732
P32844	0.008695652173913044
P32849	0.32677502138579984
P32854	0.6597222222222222
P32855	0.10328638497652583
P32860	0.0390625
P32861	0.052104208416833664
P32862	0.6803418803418804
P32863	0.267260579064588
P32864	0.07296849087893864
P32867	0.7793103448275862
P32873	0.5664893617021277
P32874	0.011878574571051475
P32891	0.10562180579216354
P32892	0.5558510638297872
P32893	0.13035714285714287
P32895	0.27400468384074944
P32897	0.24774774774774774
P32898	0.043478260869565216
P32899	0.08196721311475409
P32900	0.997275204359673
P32901	0.23294509151414308
P32905	0.2777777777777778
P32906	0.007285974499089253
P32908	0.2236734693877551
P32909	0.6972972972972973
P32910	0.00946372239747634
P32911	0.18518518518518517
P32912	0.7310126582278481
P32913	0.4192377495462795
P32914	0.00980392156862745
P32915	0.022916666666666665
P32916	0.21256038647342995
P32917	0.35877862595419846
P32939	0.0
P32943	0.25263157894736843
P32944	0.6275946275946276
P33122	0.7525773195876289
P33201	0.1016949152542373
P33202	0.14699932569116655
P33203	0.22469982847341338
P33296	0.512
P33297	0.511520737327189
P33298	0.11448598130841121
P33299	0.44539614561027835
P33300	0.1544502617801047
P33301	0.5620608899297423
P33302	0.21376571806750497
P33307	0.0
P33308	0.9530201342281879
P33309	0.0051813471502590676
P33310	0.025899280575539568
P33313	0.35064935064935066
P33314	0.15489130434782608
P33317	0.25170068027210885
P33322	0.2919254658385093
P33328	1.0
P33329	0.5605633802816902
P33330	0.07088607594936709
P33332	0.3787425149700599
P33333	0.1848184818481848
P33334	0.13302942395358475
P33336	0.5175097276264592
P33338	0.3367768595041322
P33339	0.24
P33399	0.44727272727272727
P33400	0.576
P33401	0.08596491228070176
P33413	0.1945578231292517
P33416	0.1960542540073983
P33418	0.019090909090909092
P33419	0.782608695652174
P33420	0.038018433179723504
P33421	0.050505050505050504
P33441	0.44642857142857145
P33442	0.19215686274509805
P33734	0.009057971014492754
P33748	0.8522727272727273
P33749	0.819047619047619
P33751	0.008264462809917356
P33753	0.26917057902973396
P33754	0.12135922330097088
P33755	0.1879310344827586
P33760	0.009708737864077669
P33767	0.11395348837209303
P33775	0.20563035495716034
P33891	0.07560627674750357
P33892	0.0407934131736527
P33895	0.03547671840354767
P34077	0.041716328963051254
P34078	0.9892008639308856
P34087	0.0
P34110	0.013771186440677966
P34111	0.19827586206896552
P34160	0.04645760743321719
P34161	0.6909090909090909
P34162	0.0
P34163	0.2281021897810219
P34164	0.7156626506024096
P34167	1.0
P34216	0.7465604634322954
P34217	0.7979041916167665
